order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
46885,14911,2,1,1500,0,1500.0
46886,14911,11,1,200,0,200.0
46887,14912,12,1,100,0,100.0
46888,14912,7,3,600,0,1800.0
46889,14912,12,1,100,0,100.0
46890,14913,10,1,150,0,150.0
46891,14913,8,3,500,0,1500.0
46892,14913,12,3,100,0,300.0
46893,14913,7,2,600,0,1200.0
46894,14914,11,2,200,0,400.0
46895,14914,4,1,1800,0,1800.0
46896,14914,7,3,600,0,1800.0
46897,14915,12,2,100,5,190.0
46898,14915,9,1,300,5,285.0
46899,14915,8,3,500,0,1500.0
46900,14915,6,3,1300,0,3900.0
46901,14916,11,3,200,5,570.0
46902,14916,1,2,2500,0,5000.0
46903,14916,3,1,1200,0,1200.0
46904,14917,11,3,200,0,600.0
46905,14917,8,2,500,0,1000.0
46906,14917,9,2,300,5,570.0
46907,14917,9,3,300,0,900.0
46908,14918,1,3,2500,5,7125.0
46909,14918,12,1,100,0,100.0
46910,14919,7,2,600,5,1140.0
46911,14919,4,2,1800,0,3600.0
46912,14920,6,2,1300,0,2600.0
46913,14920,13,1,80,5,76.0
46914,14920,4,1,1800,0,1800.0
46915,14921,4,2,1800,0,3600.0
46916,14921,7,2,600,0,1200.0
46917,14921,4,3,1800,0,5400.0
46918,14921,5,2,1100,0,2200.0
46919,14922,11,3,200,0,600.0
46920,14922,14,3,400,0,1200.0
46921,14923,6,2,1300,5,2470.0
46922,14923,9,1,300,5,285.0
46923,14923,6,2,1300,0,2600.0
46924,14923,10,2,150,0,300.0
46925,14923,5,3,1100,0,3300.0
46926,14924,12,2,100,5,190.0
46927,14924,8,3,500,0,1500.0
46928,14924,5,1,1100,0,1100.0
46929,14925,7,1,600,0,600.0
46930,14925,13,2,80,0,160.0
46931,14925,4,3,1800,0,5400.0
46932,14925,5,2,1100,0,2200.0
46933,14925,8,2,500,0,1000.0
46934,14926,3,1,1200,0,1200.0
46935,14926,13,1,80,10,72.0
46936,14926,13,2,80,0,160.0
46937,14926,13,3,80,0,240.0
46938,14927,10,3,150,0,450.0
46939,14927,7,2,600,5,1140.0
46940,14927,2,1,1500,0,1500.0
46941,14928,3,2,1200,5,2280.0
46942,14928,4,1,1800,5,1710.0
46943,14928,4,2,1800,0,3600.0
46944,14929,8,3,500,0,1500.0
46945,14929,12,1,100,0,100.0
46946,14929,7,1,600,0,600.0
46947,14930,12,2,100,0,200.0
46948,14931,3,2,1200,0,2400.0
46949,14931,2,3,1500,0,4500.0
46950,14931,2,2,1500,0,3000.0
46951,14931,9,1,300,5,285.0
46952,14931,5,2,1100,0,2200.0
46953,14932,10,2,150,0,300.0
46954,14932,6,2,1300,0,2600.0
46955,14932,7,2,600,0,1200.0
46956,14932,13,2,80,0,160.0
46957,14932,10,2,150,0,300.0
46958,14933,12,1,100,0,100.0
46959,14933,3,2,1200,0,2400.0
46960,14933,12,1,100,0,100.0
46961,14934,11,1,200,10,180.0
46962,14934,2,2,1500,0,3000.0
46963,14934,10,2,150,10,270.0
46964,14934,4,2,1800,5,3420.0
46965,14935,3,2,1200,0,2400.0
46966,14935,3,1,1200,0,1200.0
46967,14935,4,1,1800,0,1800.0
46968,14935,10,2,150,5,285.0
46969,14936,8,1,500,5,475.0
46970,14936,11,3,200,0,600.0
46971,14936,3,3,1200,5,3420.0
46972,14936,8,3,500,0,1500.0
46973,14937,13,3,80,0,240.0
46974,14937,6,2,1300,0,2600.0
46975,14938,1,3,2500,5,7125.0
46976,14938,14,1,400,0,400.0
46977,14938,11,2,200,0,400.0
46978,14939,14,3,400,0,1200.0
46979,14940,9,1,300,0,300.0
46980,14940,2,2,1500,0,3000.0
46981,14940,2,1,1500,0,1500.0
46982,14940,6,1,1300,5,1235.0
46983,14941,13,3,80,0,240.0
46984,14941,6,3,1300,0,3900.0
46985,14941,4,1,1800,5,1710.0
46986,14941,9,3,300,10,810.0
46987,14942,11,2,200,0,400.0
46988,14942,11,3,200,0,600.0
46989,14942,7,2,600,0,1200.0
46990,14942,3,2,1200,0,2400.0
46991,14942,9,3,300,0,900.0
46992,14943,6,3,1300,0,3900.0
46993,14944,1,3,2500,0,7500.0
46994,14944,11,2,200,10,360.0
46995,14945,10,3,150,5,427.5
46996,14945,12,2,100,0,200.0
46997,14945,10,3,150,0,450.0
46998,14945,5,3,1100,0,3300.0
46999,14946,7,2,600,0,1200.0
47000,14946,8,1,500,0,500.0
47001,14946,3,1,1200,10,1080.0
47002,14946,6,1,1300,0,1300.0
47003,14946,13,2,80,0,160.0
47004,14947,8,3,500,5,1425.0
47005,14948,13,3,80,0,240.0
47006,14949,11,3,200,0,600.0
47007,14949,10,2,150,0,300.0
47008,14949,10,2,150,0,300.0
47009,14950,1,1,2500,0,2500.0
47010,14951,5,2,1100,0,2200.0
47011,14951,13,1,80,5,76.0
47012,14952,12,3,100,5,285.0
47013,14952,13,2,80,0,160.0
47014,14952,4,1,1800,0,1800.0
47015,14952,14,1,400,0,400.0
47016,14952,11,1,200,5,190.0
47017,14953,4,2,1800,0,3600.0
47018,14953,9,2,300,0,600.0
47019,14953,13,1,80,10,72.0
47020,14954,7,1,600,0,600.0
47021,14954,8,1,500,5,475.0
47022,14954,8,3,500,0,1500.0
47023,14954,1,3,2500,0,7500.0
47024,14954,1,2,2500,10,4500.0
47025,14955,11,2,200,0,400.0
47026,14955,1,3,2500,0,7500.0
47027,14955,11,3,200,5,570.0
47028,14956,2,3,1500,10,4050.0
47029,14956,4,3,1800,10,4860.0
47030,14956,1,1,2500,5,2375.0
47031,14956,11,2,200,0,400.0
47032,14956,6,1,1300,0,1300.0
47033,14957,2,1,1500,0,1500.0
47034,14957,5,3,1100,0,3300.0
47035,14957,5,3,1100,0,3300.0
47036,14958,5,2,1100,0,2200.0
47037,14958,4,1,1800,0,1800.0
47038,14958,4,1,1800,5,1710.0
47039,14959,6,1,1300,0,1300.0
47040,14959,2,3,1500,0,4500.0
47041,14960,11,3,200,0,600.0
47042,14960,11,2,200,0,400.0
47043,14960,3,1,1200,0,1200.0
47044,14960,7,3,600,0,1800.0
47045,14961,3,2,1200,0,2400.0
47046,14961,14,3,400,5,1140.0
47047,14961,2,2,1500,0,3000.0
47048,14961,6,2,1300,10,2340.0
47049,14962,14,3,400,0,1200.0
47050,14962,13,1,80,0,80.0
47051,14962,1,3,2500,0,7500.0
47052,14963,3,2,1200,0,2400.0
47053,14963,8,1,500,5,475.0
47054,14963,10,2,150,0,300.0
47055,14963,11,2,200,0,400.0
47056,14964,5,1,1100,0,1100.0
47057,14964,3,1,1200,0,1200.0
47058,14964,9,1,300,0,300.0
47059,14965,3,2,1200,0,2400.0
47060,14965,9,1,300,0,300.0
47061,14965,14,3,400,0,1200.0
47062,14966,7,2,600,5,1140.0
47063,14966,1,3,2500,0,7500.0
47064,14966,10,1,150,0,150.0
47065,14967,10,1,150,0,150.0
47066,14967,1,1,2500,5,2375.0
47067,14967,2,2,1500,0,3000.0
47068,14967,12,1,100,0,100.0
47069,14968,11,2,200,0,400.0
47070,14968,10,2,150,0,300.0
47071,14968,8,3,500,0,1500.0
47072,14968,10,1,150,0,150.0
47073,14969,6,2,1300,0,2600.0
47074,14969,5,1,1100,5,1045.0
47075,14969,12,2,100,0,200.0
47076,14969,11,2,200,0,400.0
47077,14970,11,2,200,0,400.0
47078,14970,6,3,1300,0,3900.0
47079,14970,1,1,2500,0,2500.0
47080,14971,7,3,600,0,1800.0
47081,14971,10,1,150,5,142.5
47082,14971,13,1,80,0,80.0
47083,14972,3,2,1200,0,2400.0
47084,14972,3,2,1200,0,2400.0
47085,14972,13,3,80,0,240.0
47086,14972,11,2,200,0,400.0
47087,14973,7,2,600,0,1200.0
47088,14973,3,3,1200,0,3600.0
47089,14973,10,2,150,10,270.0
47090,14973,7,1,600,0,600.0
47091,14973,10,1,150,0,150.0
47092,14974,6,3,1300,5,3705.0
47093,14974,10,1,150,0,150.0
47094,14974,3,1,1200,0,1200.0
47095,14974,4,3,1800,0,5400.0
47096,14975,13,3,80,0,240.0
47097,14975,4,1,1800,0,1800.0
47098,14975,5,3,1100,0,3300.0
47099,14975,13,3,80,0,240.0
47100,14976,13,3,80,0,240.0
47101,14976,12,1,100,0,100.0
47102,14976,12,2,100,0,200.0
47103,14976,13,3,80,10,216.0
47104,14976,9,2,300,10,540.0
47105,14977,5,2,1100,0,2200.0
47106,14977,3,1,1200,0,1200.0
47107,14977,5,1,1100,0,1100.0
47108,14978,8,1,500,0,500.0
47109,14979,4,2,1800,0,3600.0
47110,14980,5,3,1100,0,3300.0
47111,14980,8,3,500,0,1500.0
47112,14980,11,2,200,0,400.0
47113,14981,12,1,100,0,100.0
47114,14981,1,2,2500,5,4750.0
47115,14981,3,3,1200,0,3600.0
47116,14981,8,2,500,5,950.0
47117,14982,10,2,150,0,300.0
47118,14982,5,3,1100,0,3300.0
47119,14982,6,1,1300,0,1300.0
47120,14983,9,3,300,0,900.0
47121,14983,4,2,1800,0,3600.0
47122,14983,6,3,1300,0,3900.0
47123,14983,11,1,200,0,200.0
47124,14983,7,3,600,0,1800.0
47125,14984,7,2,600,0,1200.0
47126,14984,12,3,100,0,300.0
47127,14984,11,1,200,0,200.0
47128,14984,11,3,200,0,600.0
47129,14984,5,2,1100,10,1980.0
47130,14985,14,3,400,0,1200.0
47131,14985,1,1,2500,0,2500.0
47132,14986,11,1,200,0,200.0
47133,14986,9,3,300,10,810.0
47134,14986,11,1,200,0,200.0
47135,14986,7,2,600,0,1200.0
47136,14987,7,3,600,0,1800.0
47137,14987,9,3,300,0,900.0
47138,14987,8,1,500,10,450.0
47139,14988,9,3,300,5,855.0
47140,14988,3,3,1200,0,3600.0
47141,14988,2,1,1500,0,1500.0
47142,14988,4,3,1800,0,5400.0
47143,14989,3,2,1200,0,2400.0
47144,14989,2,3,1500,0,4500.0
47145,14989,10,3,150,0,450.0
47146,14989,3,2,1200,0,2400.0
47147,14990,5,3,1100,0,3300.0
47148,14990,6,3,1300,0,3900.0
47149,14990,9,2,300,0,600.0
47150,14991,11,1,200,0,200.0
47151,14991,12,1,100,0,100.0
47152,14991,5,1,1100,0,1100.0
47153,14992,2,2,1500,0,3000.0
47154,14992,13,2,80,10,144.0
47155,14992,2,1,1500,5,1425.0
47156,14993,4,1,1800,5,1710.0
47157,14993,12,2,100,0,200.0
47158,14994,13,1,80,0,80.0
47159,14994,5,3,1100,0,3300.0
47160,14994,9,3,300,5,855.0
47161,14995,10,2,150,0,300.0
47162,14995,2,1,1500,0,1500.0
47163,14995,5,1,1100,0,1100.0
47164,14995,13,1,80,0,80.0
47165,14996,8,2,500,0,1000.0
47166,14997,5,3,1100,0,3300.0
47167,14997,11,2,200,0,400.0
47168,14997,9,1,300,0,300.0
47169,14997,11,3,200,0,600.0
47170,14998,14,2,400,0,800.0
47171,14998,10,1,150,0,150.0
47172,14998,6,1,1300,5,1235.0
47173,14999,3,2,1200,0,2400.0
47174,14999,10,3,150,0,450.0
47175,14999,12,1,100,5,95.0
47176,15000,6,3,1300,0,3900.0
47177,15000,3,2,1200,0,2400.0
47178,15000,12,2,100,0,200.0
47179,15001,5,3,1100,5,3135.0
47180,15001,8,1,500,0,500.0
47181,15001,12,2,100,0,200.0
47182,15001,2,1,1500,0,1500.0
47183,15002,11,3,200,0,600.0
47184,15002,14,1,400,0,400.0
47185,15003,7,3,600,0,1800.0
47186,15003,14,3,400,0,1200.0
47187,15003,2,2,1500,0,3000.0
47188,15004,12,2,100,5,190.0
47189,15004,10,1,150,5,142.5
47190,15004,10,3,150,0,450.0
47191,15005,12,2,100,0,200.0
47192,15005,9,3,300,5,855.0
47193,15005,4,2,1800,0,3600.0
47194,15006,12,3,100,0,300.0
47195,15006,11,1,200,5,190.0
47196,15006,1,3,2500,0,7500.0
47197,15007,11,1,200,0,200.0
47198,15007,3,1,1200,5,1140.0
47199,15007,5,3,1100,0,3300.0
47200,15007,3,2,1200,0,2400.0
47201,15007,9,1,300,0,300.0
47202,15008,4,3,1800,5,5130.0
47203,15008,5,1,1100,0,1100.0
47204,15008,9,3,300,0,900.0
47205,15009,4,2,1800,10,3240.0
47206,15009,9,1,300,5,285.0
47207,15009,12,1,100,10,90.0
47208,15010,14,3,400,0,1200.0
47209,15010,12,1,100,0,100.0
47210,15011,4,3,1800,0,5400.0
47211,15011,13,1,80,5,76.0
47212,15011,3,3,1200,0,3600.0
47213,15011,10,2,150,0,300.0
47214,15012,10,1,150,0,150.0
47215,15012,11,1,200,0,200.0
47216,15012,6,1,1300,0,1300.0
47217,15013,14,1,400,5,380.0
47218,15013,10,1,150,0,150.0
47219,15013,10,2,150,0,300.0
47220,15013,2,3,1500,10,4050.0
47221,15013,6,2,1300,0,2600.0
47222,15014,12,3,100,0,300.0
47223,15014,4,2,1800,0,3600.0
47224,15015,10,2,150,5,285.0
47225,15015,5,1,1100,0,1100.0
47226,15015,4,3,1800,0,5400.0
47227,15016,5,2,1100,0,2200.0
47228,15016,1,2,2500,0,5000.0
47229,15016,2,1,1500,0,1500.0
47230,15017,11,1,200,0,200.0
47231,15017,10,3,150,0,450.0
47232,15018,11,2,200,0,400.0
47233,15018,1,3,2500,0,7500.0
47234,15018,7,1,600,0,600.0
47235,15019,11,2,200,0,400.0
47236,15019,11,1,200,0,200.0
47237,15019,13,3,80,0,240.0
47238,15020,9,3,300,0,900.0
47239,15020,13,2,80,5,152.0
47240,15021,14,3,400,5,1140.0
47241,15021,1,1,2500,0,2500.0
47242,15021,12,3,100,0,300.0
47243,15021,3,3,1200,0,3600.0
47244,15022,6,1,1300,0,1300.0
47245,15022,2,1,1500,0,1500.0
47246,15022,10,2,150,0,300.0
47247,15022,11,1,200,0,200.0
47248,15023,1,1,2500,0,2500.0
47249,15024,1,1,2500,10,2250.0
47250,15025,7,3,600,0,1800.0
47251,15025,6,2,1300,0,2600.0
47252,15025,13,1,80,0,80.0
47253,15025,6,3,1300,0,3900.0
47254,15025,1,2,2500,0,5000.0
47255,15026,11,1,200,0,200.0
47256,15026,3,3,1200,5,3420.0
47257,15026,3,1,1200,0,1200.0
47258,15027,10,3,150,0,450.0
47259,15027,3,3,1200,0,3600.0
47260,15028,5,1,1100,0,1100.0
47261,15028,3,2,1200,0,2400.0
47262,15028,14,2,400,5,760.0
47263,15028,10,3,150,0,450.0
47264,15028,2,3,1500,0,4500.0
47265,15029,12,2,100,0,200.0
47266,15029,4,1,1800,0,1800.0
47267,15030,14,1,400,0,400.0
47268,15030,2,2,1500,0,3000.0
47269,15031,6,1,1300,0,1300.0
47270,15031,9,3,300,0,900.0
47271,15031,4,1,1800,0,1800.0
47272,15031,6,3,1300,0,3900.0
47273,15031,12,3,100,0,300.0
47274,15032,6,1,1300,0,1300.0
47275,15033,8,3,500,0,1500.0
47276,15033,4,3,1800,0,5400.0
47277,15033,11,3,200,0,600.0
47278,15033,9,3,300,10,810.0
47279,15034,2,3,1500,5,4275.0
47280,15034,12,2,100,5,190.0
47281,15034,9,3,300,5,855.0
47282,15034,5,1,1100,0,1100.0
47283,15035,4,1,1800,0,1800.0
47284,15035,6,3,1300,0,3900.0
47285,15035,5,3,1100,5,3135.0
47286,15036,10,2,150,0,300.0
47287,15037,9,3,300,0,900.0
47288,15037,9,3,300,0,900.0
47289,15037,4,1,1800,0,1800.0
47290,15038,9,3,300,0,900.0
47291,15038,14,1,400,0,400.0
47292,15039,7,1,600,5,570.0
47293,15039,8,3,500,0,1500.0
47294,15039,6,3,1300,0,3900.0
47295,15040,7,1,600,0,600.0
47296,15040,8,1,500,0,500.0
47297,15041,5,3,1100,5,3135.0
47298,15041,2,1,1500,5,1425.0
47299,15041,1,3,2500,0,7500.0
47300,15042,1,2,2500,5,4750.0
47301,15043,10,2,150,5,285.0
47302,15043,8,1,500,0,500.0
47303,15044,2,2,1500,0,3000.0
47304,15044,1,2,2500,10,4500.0
47305,15044,12,1,100,0,100.0
47306,15045,6,3,1300,0,3900.0
47307,15045,7,2,600,0,1200.0
47308,15045,9,1,300,5,285.0
47309,15045,6,3,1300,0,3900.0
47310,15045,6,2,1300,0,2600.0
47311,15046,3,3,1200,0,3600.0
47312,15046,6,3,1300,5,3705.0
47313,15046,8,3,500,0,1500.0
47314,15046,10,1,150,0,150.0
47315,15046,10,3,150,0,450.0
47316,15047,9,3,300,0,900.0
47317,15047,1,1,2500,0,2500.0
47318,15048,14,3,400,10,1080.0
47319,15048,13,2,80,5,152.0
47320,15048,13,2,80,5,152.0
47321,15049,14,2,400,0,800.0
47322,15049,8,3,500,10,1350.0
47323,15050,9,2,300,0,600.0
47324,15050,3,3,1200,0,3600.0
47325,15050,4,2,1800,10,3240.0
47326,15050,1,1,2500,0,2500.0
47327,15051,12,1,100,0,100.0
47328,15051,13,2,80,0,160.0
47329,15051,11,2,200,0,400.0
47330,15051,2,3,1500,10,4050.0
47331,15052,4,3,1800,0,5400.0
47332,15052,8,2,500,10,900.0
47333,15052,3,3,1200,0,3600.0
47334,15053,2,1,1500,0,1500.0
47335,15053,9,2,300,0,600.0
47336,15053,11,3,200,0,600.0
47337,15054,4,2,1800,0,3600.0
47338,15054,3,2,1200,0,2400.0
47339,15054,2,2,1500,5,2850.0
47340,15055,8,1,500,10,450.0
47341,15056,9,2,300,5,570.0
47342,15057,3,2,1200,0,2400.0
47343,15057,3,2,1200,0,2400.0
47344,15058,3,2,1200,0,2400.0
47345,15058,13,2,80,0,160.0
47346,15058,6,3,1300,5,3705.0
47347,15059,10,1,150,0,150.0
47348,15059,4,2,1800,0,3600.0
47349,15059,3,2,1200,5,2280.0
47350,15059,10,3,150,10,405.0
47351,15060,4,1,1800,0,1800.0
47352,15060,1,1,2500,0,2500.0
47353,15060,4,1,1800,0,1800.0
47354,15060,6,3,1300,10,3510.0
47355,15060,2,3,1500,0,4500.0
47356,15061,14,1,400,0,400.0
47357,15061,4,2,1800,0,3600.0
47358,15062,8,3,500,0,1500.0
47359,15062,4,3,1800,0,5400.0
47360,15063,14,3,400,10,1080.0
47361,15063,10,1,150,0,150.0
47362,15063,4,1,1800,0,1800.0
47363,15063,10,2,150,0,300.0
47364,15064,8,2,500,5,950.0
47365,15064,10,1,150,0,150.0
47366,15065,12,2,100,0,200.0
47367,15065,9,1,300,0,300.0
47368,15065,12,1,100,5,95.0
47369,15065,12,3,100,0,300.0
47370,15066,10,2,150,0,300.0
47371,15066,7,3,600,0,1800.0
47372,15066,11,1,200,0,200.0
47373,15067,7,2,600,5,1140.0
47374,15067,3,2,1200,0,2400.0
47375,15068,3,2,1200,5,2280.0
47376,15068,1,1,2500,5,2375.0
47377,15068,12,2,100,0,200.0
47378,15069,6,3,1300,0,3900.0
47379,15069,13,1,80,0,80.0
47380,15070,3,3,1200,5,3420.0
47381,15070,7,1,600,5,570.0
47382,15070,7,1,600,0,600.0
47383,15070,11,3,200,0,600.0
47384,15071,13,3,80,0,240.0
47385,15072,4,3,1800,5,5130.0
47386,15072,3,2,1200,0,2400.0
47387,15073,2,1,1500,0,1500.0
47388,15073,10,3,150,0,450.0
47389,15073,14,2,400,0,800.0
47390,15074,1,1,2500,0,2500.0
47391,15074,1,3,2500,0,7500.0
47392,15074,11,2,200,0,400.0
47393,15075,12,3,100,5,285.0
47394,15076,1,2,2500,0,5000.0
47395,15076,1,2,2500,0,5000.0
47396,15076,12,1,100,0,100.0
47397,15077,4,3,1800,5,5130.0
47398,15077,10,3,150,5,427.5
47399,15077,7,1,600,0,600.0
47400,15078,3,1,1200,0,1200.0
47401,15078,6,1,1300,0,1300.0
47402,15078,4,2,1800,0,3600.0
47403,15078,4,2,1800,5,3420.0
47404,15078,12,2,100,0,200.0
47405,15079,7,3,600,0,1800.0
47406,15079,3,3,1200,0,3600.0
47407,15079,12,2,100,5,190.0
47408,15079,3,2,1200,10,2160.0
47409,15080,1,3,2500,0,7500.0
47410,15081,11,2,200,0,400.0
47411,15081,9,2,300,0,600.0
47412,15081,1,2,2500,0,5000.0
47413,15081,12,1,100,0,100.0
47414,15082,6,2,1300,5,2470.0
47415,15082,6,1,1300,5,1235.0
47416,15082,7,3,600,0,1800.0
47417,15082,14,2,400,0,800.0
47418,15083,14,3,400,0,1200.0
47419,15084,8,3,500,0,1500.0
47420,15084,3,2,1200,0,2400.0
47421,15085,5,3,1100,0,3300.0
47422,15086,4,1,1800,0,1800.0
47423,15086,8,1,500,0,500.0
47424,15086,9,1,300,0,300.0
47425,15086,5,1,1100,0,1100.0
47426,15087,14,1,400,0,400.0
47427,15087,8,2,500,0,1000.0
47428,15087,13,1,80,0,80.0
47429,15087,13,2,80,0,160.0
47430,15088,11,1,200,0,200.0
47431,15088,10,3,150,5,427.5
47432,15089,7,3,600,0,1800.0
47433,15089,2,1,1500,0,1500.0
47434,15089,14,1,400,0,400.0
47435,15090,4,3,1800,0,5400.0
47436,15091,6,1,1300,0,1300.0
47437,15091,14,2,400,5,760.0
47438,15091,5,1,1100,5,1045.0
47439,15091,1,1,2500,0,2500.0
47440,15092,10,3,150,0,450.0
47441,15092,13,3,80,0,240.0
47442,15092,3,3,1200,0,3600.0
47443,15092,5,2,1100,0,2200.0
47444,15092,1,1,2500,5,2375.0
47445,15093,2,2,1500,0,3000.0
47446,15094,1,3,2500,0,7500.0
47447,15094,4,2,1800,0,3600.0
47448,15094,14,3,400,0,1200.0
47449,15094,1,2,2500,5,4750.0
47450,15095,7,2,600,5,1140.0
47451,15095,3,1,1200,5,1140.0
47452,15095,11,2,200,0,400.0
47453,15096,2,1,1500,0,1500.0
47454,15096,5,2,1100,10,1980.0
47455,15096,5,1,1100,5,1045.0
47456,15097,1,3,2500,0,7500.0
47457,15097,3,3,1200,0,3600.0
47458,15097,3,2,1200,0,2400.0
47459,15098,2,2,1500,0,3000.0
47460,15098,9,3,300,5,855.0
47461,15098,2,2,1500,0,3000.0
47462,15098,2,1,1500,0,1500.0
47463,15099,10,2,150,0,300.0
47464,15099,13,3,80,0,240.0
47465,15099,13,2,80,0,160.0
47466,15100,14,3,400,0,1200.0
47467,15100,6,2,1300,0,2600.0
47468,15100,2,3,1500,5,4275.0
47469,15101,12,3,100,0,300.0
47470,15101,7,1,600,0,600.0
47471,15101,9,1,300,0,300.0
47472,15101,8,3,500,0,1500.0
47473,15102,12,1,100,0,100.0
47474,15102,7,2,600,0,1200.0
47475,15102,12,2,100,0,200.0
47476,15103,13,3,80,5,228.0
47477,15103,11,3,200,0,600.0
47478,15103,7,1,600,0,600.0
47479,15103,2,3,1500,5,4275.0
47480,15104,8,2,500,0,1000.0
47481,15104,6,3,1300,0,3900.0
47482,15104,11,2,200,0,400.0
47483,15104,3,3,1200,5,3420.0
47484,15105,5,3,1100,0,3300.0
47485,15105,13,2,80,0,160.0
47486,15105,13,3,80,10,216.0
47487,15105,4,3,1800,0,5400.0
47488,15105,13,2,80,10,144.0
47489,15106,11,1,200,0,200.0
47490,15106,2,2,1500,0,3000.0
47491,15107,5,1,1100,0,1100.0
47492,15107,12,3,100,0,300.0
47493,15108,7,1,600,0,600.0
47494,15108,12,2,100,0,200.0
47495,15109,4,2,1800,0,3600.0
47496,15109,2,2,1500,0,3000.0
47497,15110,13,2,80,0,160.0
47498,15110,3,3,1200,0,3600.0
47499,15111,5,3,1100,0,3300.0
47500,15111,1,2,2500,0,5000.0
47501,15112,9,3,300,0,900.0
47502,15112,11,3,200,0,600.0
47503,15112,11,2,200,5,380.0
47504,15112,8,2,500,0,1000.0
47505,15113,8,2,500,0,1000.0
47506,15113,7,2,600,5,1140.0
47507,15113,7,1,600,10,540.0
47508,15113,12,3,100,0,300.0
47509,15114,14,3,400,0,1200.0
47510,15114,12,3,100,0,300.0
47511,15114,14,1,400,0,400.0
47512,15115,6,2,1300,0,2600.0
47513,15115,9,3,300,0,900.0
47514,15116,13,1,80,0,80.0
47515,15116,4,2,1800,0,3600.0
47516,15117,5,2,1100,5,2090.0
47517,15117,5,3,1100,0,3300.0
47518,15118,4,1,1800,5,1710.0
47519,15118,12,2,100,0,200.0
47520,15119,12,3,100,5,285.0
47521,15119,2,2,1500,5,2850.0
47522,15120,13,3,80,0,240.0
47523,15120,2,3,1500,0,4500.0
47524,15120,9,2,300,0,600.0
47525,15120,6,3,1300,0,3900.0
47526,15120,4,2,1800,0,3600.0
47527,15121,4,2,1800,0,3600.0
47528,15121,5,1,1100,0,1100.0
47529,15122,13,2,80,0,160.0
47530,15123,11,2,200,0,400.0
47531,15124,9,1,300,0,300.0
47532,15125,13,3,80,0,240.0
47533,15125,7,1,600,0,600.0
47534,15126,10,1,150,0,150.0
47535,15126,6,1,1300,0,1300.0
47536,15126,6,2,1300,0,2600.0
47537,15127,13,1,80,5,76.0
47538,15127,4,1,1800,10,1620.0
47539,15128,12,2,100,0,200.0
47540,15128,5,3,1100,0,3300.0
47541,15128,7,1,600,0,600.0
47542,15128,4,2,1800,0,3600.0
47543,15129,11,2,200,0,400.0
47544,15130,7,3,600,0,1800.0
47545,15130,7,1,600,0,600.0
47546,15130,8,1,500,0,500.0
47547,15131,8,2,500,0,1000.0
47548,15131,3,1,1200,0,1200.0
47549,15131,3,1,1200,0,1200.0
47550,15132,2,3,1500,5,4275.0
47551,15132,13,2,80,5,152.0
47552,15133,10,1,150,0,150.0
47553,15133,11,2,200,0,400.0
47554,15133,14,1,400,0,400.0
47555,15133,10,3,150,0,450.0
47556,15134,10,1,150,0,150.0
47557,15134,9,2,300,0,600.0
47558,15134,10,1,150,0,150.0
47559,15134,14,2,400,5,760.0
47560,15135,9,2,300,0,600.0
47561,15135,12,3,100,0,300.0
47562,15136,14,1,400,0,400.0
47563,15136,4,3,1800,0,5400.0
47564,15136,14,3,400,0,1200.0
47565,15136,6,1,1300,5,1235.0
47566,15137,1,3,2500,10,6750.0
47567,15137,2,2,1500,10,2700.0
47568,15138,5,1,1100,0,1100.0
47569,15138,5,1,1100,0,1100.0
47570,15138,11,2,200,0,400.0
47571,15138,3,1,1200,0,1200.0
47572,15138,9,1,300,10,270.0
47573,15139,13,3,80,0,240.0
47574,15139,6,1,1300,5,1235.0
47575,15139,1,1,2500,5,2375.0
47576,15139,6,3,1300,0,3900.0
47577,15139,1,1,2500,0,2500.0
47578,15140,9,2,300,0,600.0
47579,15140,4,2,1800,0,3600.0
47580,15140,13,2,80,0,160.0
47581,15140,13,1,80,0,80.0
47582,15140,9,2,300,0,600.0
47583,15141,12,1,100,0,100.0
47584,15141,13,3,80,0,240.0
47585,15141,4,3,1800,0,5400.0
47586,15142,9,3,300,10,810.0
47587,15142,5,1,1100,0,1100.0
47588,15142,13,1,80,0,80.0
47589,15142,7,1,600,0,600.0
47590,15143,8,3,500,0,1500.0
47591,15143,12,2,100,0,200.0
47592,15143,11,3,200,0,600.0
47593,15143,9,3,300,0,900.0
47594,15144,12,3,100,0,300.0
47595,15144,9,3,300,5,855.0
47596,15144,5,3,1100,0,3300.0
47597,15144,5,1,1100,0,1100.0
47598,15144,5,3,1100,0,3300.0
47599,15145,6,2,1300,0,2600.0
47600,15145,11,2,200,0,400.0
47601,15145,1,2,2500,10,4500.0
47602,15146,10,2,150,0,300.0
47603,15146,4,1,1800,5,1710.0
47604,15147,11,3,200,0,600.0
47605,15147,2,3,1500,0,4500.0
47606,15147,14,1,400,5,380.0
47607,15147,8,1,500,0,500.0
47608,15148,13,3,80,0,240.0
47609,15148,4,2,1800,0,3600.0
47610,15148,9,2,300,0,600.0
47611,15148,8,2,500,0,1000.0
47612,15149,12,2,100,10,180.0
47613,15149,14,1,400,0,400.0
47614,15149,11,1,200,5,190.0
47615,15149,12,3,100,10,270.0
47616,15150,4,1,1800,0,1800.0
47617,15150,3,2,1200,0,2400.0
47618,15150,14,2,400,0,800.0
47619,15151,14,3,400,5,1140.0
47620,15151,5,1,1100,0,1100.0
